eventID,occurrenceID,scientificName,verbatimIdentification,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,lifeStage,sex,vernacularName,kingdom,phylum,class,order,family,genus,specificEpithet,basisOfRecord,occurrenceStatus
IYS2022-002-110,IYS2022-002-110-4ZJ-0270,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-110,IYS2022-002-110-4ZJ-0271,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-110,IYS2022-002-110-4ZJ-0272,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-110,IYS2022-002-110-4ZJ-0273,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-110,IYS2022-002-110-4ZJ-0274,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-110,IYS2022-002-110-4ZJ-0275,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-114,IYS2022-002-114-4ZJ-0276,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-114,IYS2022-002-114-4ZJ-0277,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-114,IYS2022-002-114-4ZJ-0278,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-114,IYS2022-002-114-4ZJ-0279,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-118,IYS2022-002-118-4ZJ-0280,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-118,IYS2022-002-118-4ZJ-0281,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-118,IYS2022-002-118-4ZJ-0282,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-118,IYS2022-002-118-4ZJ-0283,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-118,IYS2022-002-118-4ZJ-0284,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0285,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0286,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0287,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0288,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0289,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0290,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0291,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0292,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0293,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0294,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0295,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0296,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0297,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0298,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0299,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0300,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0301,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0302,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0303,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0304,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0305,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0306,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0307,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-125,IYS2022-002-125-4ZJ-0308,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-134,IYS2022-002-134-4ZJ-0309,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-134,IYS2022-002-134-4ZJ-0310,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-139,IYS2022-002-139-4ZJ-0311,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-139,IYS2022-002-139-4ZJ-0312,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-139,IYS2022-002-139-4ZJ-0313,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-143,IYS2022-002-143-4ZJ-0314,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-143,IYS2022-002-143-4ZJ-0315,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-143,IYS2022-002-143-4ZJ-0316,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-143,IYS2022-002-143-4ZJ-0317,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-143,IYS2022-002-143-4ZJ-0318,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-143,IYS2022-002-143-4ZJ-0319,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-143,IYS2022-002-143-4ZJ-0320,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-143,IYS2022-002-143-4ZJ-0321,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-143,IYS2022-002-143-4ZJ-0322,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-143,IYS2022-002-143-4ZJ-0323,Chrysaora melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Unknown,Unknown,Northern Sea Nettle,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-426-0001,Sebastes melanops,Sebastes melanops,urn:lsid:marinespecies.org:taxname:274817,"Girard, 1856",accepted,Species,Unknown,Unknown,Black Rockfish,Animalia,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,melanops,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0001,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0002,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0003,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0004,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0005,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0006,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0007,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0008,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0009,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0010,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0011,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0012,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0013,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0014,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0015,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0016,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0017,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0018,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0019,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0020,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0021,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0022,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0023,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0024,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0025,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
IYS2022-002-037,IYS2022-002-037-95C-0026,Berryteuthis anonychus,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,"(Pearcy & Voss, 1963)",superseded combination,Species,Unknown,Unknown,Smallfin Gonate Squid,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,anonychus,HumanObservation,present
