eventID,occurrenceID,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,vernacularName,individualCount,kingdom,phylum,class,order,family,genus,specificEpithet,dateIdentified,identifiedBy,basisOfRecord,occurrenceStatus,lifeStage
IYS2022-002-069,IYS2022-002-069-198-0432,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0433,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0434,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0435,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0436,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0437,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0438,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0439,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0440,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0441,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0442,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0443,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0444,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0445,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0446,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0447,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0448,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0449,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0450,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0451,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0452,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0453,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0454,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0455,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0456,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0457,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0459,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0460,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0461,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0462,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0463,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0464,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0465,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0466,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0467,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0468,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0469,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0470,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0471,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0472,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-198-0473,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Northern Lampfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,HumanObservation,present,"NA"
IYS2022-002-069,IYS2022-002-069-RAB,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,"Dana, 1852",accepted,Order,Euphausiids,,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,,2022-03-03,Tyler Zubkowski,HumanObservation,present,
IYS2022-002-073,IYS2022-002-073-3R5,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,2022-03-04,Tyler Zubkowski,HumanObservation,present,
IYS2022-002-073,IYS2022-002-073-5A7,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,Fried Egg Jellyfish,2,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,camtschatica,2022-03-04,Tyler Zubkowski,HumanObservation,present,
IYS2022-002-073,IYS2022-002-073-5A7-0020,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,Fried Egg Jellyfish,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,camtschatica,,,HumanObservation,present,"NA"
IYS2022-002-073,IYS2022-002-073-5A7-0021,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,Fried Egg Jellyfish,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,camtschatica,,,HumanObservation,present,"NA"
IYS2022-002-073,IYS2022-002-073-112,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Chum Salmon,3,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,2022-03-04,Tyler Zubkowski,HumanObservation,present,
IYS2022-002-073,IYS2022-002-073-112-0079,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Chum Salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,,,HumanObservation,present,Immature
IYS2022-002-073,IYS2022-002-073-112-0080,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Chum Salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,,,HumanObservation,present,Immature
IYS2022-002-073,IYS2022-002-073-112-0081,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Chum Salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,,,HumanObservation,present,Immature
IYS2022-002-073,IYS2022-002-073-118,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Sockeye Salmon,7,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,2022-03-04,Tyler Zubkowski,HumanObservation,present,
IYS2022-002-073,IYS2022-002-073-118-0051,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Sockeye Salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,,HumanObservation,present,Immature
IYS2022-002-073,IYS2022-002-073-118-0052,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Sockeye Salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,,HumanObservation,present,Immature
IYS2022-002-073,IYS2022-002-073-118-0053,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Sockeye Salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,,HumanObservation,present,Immature
IYS2022-002-073,IYS2022-002-073-118-0054,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Sockeye Salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,,HumanObservation,present,Immature
IYS2022-002-073,IYS2022-002-073-118-0055,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Sockeye Salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,,HumanObservation,present,Immature
IYS2022-002-073,IYS2022-002-073-118-0056,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Sockeye Salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,,HumanObservation,present,Immature
IYS2022-002-073,IYS2022-002-073-118-0057,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Sockeye Salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,,HumanObservation,present,Immature
IYS2022-002-077,IYS2022-002-077-3R5,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,2022-03-04,Tyler Zubkowski,HumanObservation,present,
IYS2022-002-077,IYS2022-002-077-3R5-0010,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-3R5-0011,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-3R5-0012,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-3R5-0013,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-3R5-0014,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-3R5-0015,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-3R5-0016,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,94,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,2022-03-04,Tyler Zubkowski,HumanObservation,present,
IYS2022-002-077,IYS2022-002-077-4ZJ-0100,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0101,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0102,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0103,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0104,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0105,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0106,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0107,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0108,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0109,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0110,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0111,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0112,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0113,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0114,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0115,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0116,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0117,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0118,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0119,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-077,IYS2022-002-077-4ZJ-0120,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
